Time,DsOsieczow21-BaA(PM10)-24g,DsWrocWybCon-BaA(PM10)-24g,KpCiechTezni-BaA(PM10)-24g,KpZielBoryTu-BaA(PM10)-24g,LbLubSliwins-BaA(PM10)-24g,LdLodzLegion-BaA(PM10)-24g,LuZielKrotka-BaA(PM10)-24g,MpKrakBujaka-BaA(PM10)-24g,MzWarAKrzywo-BaA(PM10)-24g,OpOpoleOsAKr-BaA(PM10)-24g,PdBialWaszyn-BaA(PM10)-24g,PdSuwPulaski-BaA(PM10)-24g,PkJasloSikor-BaA(PM10)-24g,PmGdaLecz08m-BaA(PM10)-24g,PmKosTargo12-BaA(PM10)-24g,PmWejhPlWejh-BaA(PM10)-24g,SkKielJagiel-BaA(PM10)-24g,SlKatoKossut-BaA(PM10)-24g,WmOlsPuszkin-BaA(PM10)-24g,WmPuszczaBor-BaA(PM10)-24g,WpPilaKusoci-BaA(PM10)-24g,ZpSzczAndr01-BaA(PM10)-24g,PdSuwPulaskp-BaA(PM10)-24g,SkKielTargow-BaA(PM10)-24g,PkRzeszRejta-BaA(PM10)-24g,KpNaklWawrzy-BaA(PM10)-24g,PmGdaLeczk81-BaA(PM10)-24g,ZpSzczAndrze-BaA(PM10)-24g,PmGdaLeczkow-BaA(PM10)-24g,PdBialPPiech-BaA(PM10)-24g,WpPoznSzyman-BaA(PM10)-24g
2017-05-03T00:00:00,0.365,0.809,0.616901,0.169346,0.3,0.635065,0.86,1.42,0.32659,1.4,0.026008,0.153049,0.59,0.23,2.8,2.0,0.69,2.29,0.19,0.1,,0.4,,,,,,,,,
2017-05-04T00:00:00,0.365,0.809,0.616901,0.169346,0.3,0.635065,0.86,1.42,0.32659,1.4,0.026008,0.153049,0.59,0.23,2.8,2.0,,2.29,0.19,0.1,,0.4,,,,,,,,,
2017-05-05T00:00:00,0.365,0.809,0.616901,0.169346,0.3,0.635065,0.86,1.42,0.32659,1.4,0.026008,0.153049,0.59,0.23,2.8,2.0,0.86,2.29,0.19,0.1,,0.4,,,,,,,,,
2017-05-06T00:00:00,0.365,0.809,0.616901,0.169346,0.3,0.635065,0.86,1.42,0.32659,1.4,0.026008,0.153049,0.59,0.23,2.8,2.0,,2.29,0.19,0.1,,0.4,,,,,,,,,
2017-05-07T00:00:00,0.365,0.809,0.616901,0.169346,0.3,0.635065,0.86,1.42,0.32659,1.4,0.026008,0.153049,0.59,0.23,2.8,2.0,0.63,2.29,0.19,0.1,,0.4,,,,,,,,,
2017-05-08T00:00:00,0.456,0.441,0.153444,0.173446,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,0.12,3.1,2.1,,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-09T00:00:00,0.456,0.441,0.153444,0.173446,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,0.12,3.1,2.1,2.98,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-10T00:00:00,0.456,0.441,0.153444,0.173446,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,0.12,3.1,2.1,,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-11T00:00:00,0.456,0.441,0.153444,0.173446,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,0.12,3.1,2.1,2.88,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-12T00:00:00,0.456,0.441,0.153444,0.173446,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,,3.1,2.1,,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-13T00:00:00,0.456,0.441,0.153444,,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,0.12,3.1,2.1,0.73,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-14T00:00:00,,0.441,0.153444,,0.32,0.58913,0.64,1.35,0.07776,1.037,0.110839,0.101692,0.438,0.12,3.1,2.1,,1.87,0.19,0.08,0.524,,,,,,,,,,
2017-05-15T00:00:00,,0.207,0.134262,,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,0.67,,1.35,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-16T00:00:00,,0.207,0.134262,0.051861,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,0.67,0.29,,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-17T00:00:00,,0.207,0.134262,0.051861,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,,0.29,0.46,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-18T00:00:00,,0.207,0.134262,0.051861,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,0.67,0.29,,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-19T00:00:00,,0.207,0.134262,0.051861,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,0.67,0.29,0.22,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-20T00:00:00,,0.207,0.134262,0.051861,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,0.67,0.29,,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-21T00:00:00,,0.207,0.134262,0.051861,0.15,0.350545,0.09,0.57,0.09332,0.342,0.06937,0.097017,0.204,0.07,0.67,0.29,0.06,0.57,0.07,0.05,,0.09,,,,,,,,,
2017-05-22T00:00:00,0.399,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,0.218,0.07092,0.07834,0.1,0.1,0.42,0.25,,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-23T00:00:00,0.4,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,0.218,0.07092,0.07834,0.1,0.1,0.42,0.25,0.22,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-24T00:00:00,0.4,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,0.218,0.07092,0.07834,0.1,0.1,0.42,0.25,,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-25T00:00:00,0.4,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,0.218,0.07092,0.07834,0.1,0.1,0.42,0.25,0.19,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-26T00:00:00,0.4,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,0.218,0.07092,0.07834,0.1,0.1,0.42,0.25,,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-27T00:00:00,0.4,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,,0.07092,0.07834,0.1,0.1,0.42,0.25,0.3,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-28T00:00:00,0.4,0.05,0.129075,,0.07,0.125117,0.06,0.32,0.06805,0.218,0.07092,0.07834,0.1,0.1,0.42,0.25,,0.35,0.06,0.02,0.0572,,,,,,,,,,
2017-05-29T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.06805,0.145,,,0.1,0.021,0.36,0.24,0.23,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-05-30T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.05565,0.145,,,0.1,0.021,0.36,0.24,,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-05-31T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.05565,0.145,,,0.1,0.021,0.36,0.24,0.14,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-06-01T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.05565,0.145,,,0.1,0.021,0.36,0.24,,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-06-02T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.05565,0.145,,,0.1,0.021,0.36,0.24,0.29,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-06-03T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.05565,0.145,,,0.1,,0.36,0.24,,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-06-04T00:00:00,0.068,0.207,0.095899,,0.06,0.132883,0.05,0.24,0.05565,0.145,,,0.1,,0.36,0.24,0.06,0.24,0.04,0.02,,0.06,,,,,,,,,
2017-06-05T00:00:00,0.079,0.166,0.097968,,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,,0.22,0.05,0.02,,,,,,,,,,,
2017-06-06T00:00:00,0.079,0.166,0.097968,,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,0.04,0.22,0.05,0.02,,,,,,,,,,,
2017-06-07T00:00:00,0.079,0.166,0.097968,0.026935,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,,0.22,0.05,0.02,,,,,,,,,,,
2017-06-08T00:00:00,0.079,0.166,0.097968,0.026935,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,0.25,0.22,0.05,0.02,,,,,,,,,,,
2017-06-09T00:00:00,0.079,0.166,0.097968,0.026935,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,,0.22,0.05,0.02,,,,,,,,,,,
2017-06-10T00:00:00,0.079,0.166,0.097968,0.026935,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,0.12,0.22,0.05,0.02,,,,,,,,,,,
2017-06-11T00:00:00,0.079,0.166,0.097968,0.026935,0.07,0.121532,0.04,0.35,0.05081,0.135,,,0.1,0.09,0.34,0.17,,0.22,0.05,0.02,,,,,,,,,,,
2017-06-12T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,0.14,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-13T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-14T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,0.17,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-15T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-16T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,0.19,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-17T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-18T00:00:00,0.053,0.145,0.07154,0.014151,0.04,0.097039,0.2,0.28,0.04043,0.145,,,0.1,0.059,0.14,,0.1,0.16,0.03,0.01,0.06,0.06,,,,,,,,,
2017-06-19T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,0.066,0.13,,,0.11,0.005,0.01,0.0503,,,,,,,,,,
2017-06-20T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,0.066,0.13,,0.18,0.11,0.005,0.01,0.0503,,,,,,,,,,
2017-06-21T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,0.066,0.13,,,0.11,0.005,0.01,0.0503,,,,,,,,,,
2017-06-22T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,0.066,0.13,,0.25,0.11,0.005,,0.0503,,,,,,,,,,
2017-06-23T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,0.066,0.13,,,0.11,0.005,0.01,0.0503,,,,,,,,,,
2017-06-24T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,,0.13,,0.19,0.11,0.005,0.01,0.0503,,,,,,,,,,
2017-06-25T00:00:00,0.073,0.104,0.131672,0.013504,0.08,0.167247,0.02,0.24,,0.156,0.040297,0.026046,0.1,0.066,0.13,,,0.11,0.005,0.01,0.0503,,,,,,,,,,
2017-06-26T00:00:00,0.107,,0.093315,0.004838,0.04,0.290468,0.02,0.18,,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,0.09,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-06-27T00:00:00,0.107,,0.093315,0.004838,0.04,0.290468,0.02,0.18,,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-06-28T00:00:00,0.107,,0.093315,0.004838,0.04,0.290468,0.02,0.18,,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,0.06,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-06-29T00:00:00,0.107,0.172,0.093315,0.004838,0.04,0.290468,0.02,0.18,0.04991,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-06-30T00:00:00,0.107,0.172,0.093315,0.004838,0.04,0.290468,0.02,0.18,0.04991,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,0.11,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-07-01T00:00:00,0.107,0.172,0.093315,,0.04,0.290468,0.02,0.18,0.04991,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-07-02T00:00:00,0.107,0.172,0.093315,,0.04,0.290468,0.02,0.18,0.04991,0.073,0.047325,0.031026,0.1,0.045,0.051,0.047,0.08,0.16,0.03,0.01,,0.06,,,,,,,,,
2017-07-03T00:00:00,0.1,0.215,0.100565,,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-04T00:00:00,0.1,0.215,0.100565,,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,0.23,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-05T00:00:00,0.1,0.215,0.100565,0.013009,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-06T00:00:00,0.1,0.215,0.100565,0.013009,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,0.21,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-07T00:00:00,0.1,0.215,0.100565,0.013009,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-08T00:00:00,0.1,0.215,0.100565,0.013009,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,0.12,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-09T00:00:00,0.1,0.215,0.100565,0.013009,0.05,0.064961,0.03,0.27,0.05703,0.093,0.025688,0.021738,0.1,0.045,0.16,0.13,,0.22,0.03,0.004,0.0683,,,,,,,,,,
2017-07-10T00:00:00,0.129,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,0.03,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-11T00:00:00,0.129,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-12T00:00:00,,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,0.1,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-13T00:00:00,0.129,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-14T00:00:00,0.129,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,0.06,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-15T00:00:00,0.129,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-16T00:00:00,0.129,0.184,0.048468,0.011061,0.05,0.052649,0.02,0.24,0.04163,0.083,0.030792,0.061457,0.1,0.042,0.22,0.045,0.17,0.24,0.03,0.01,0.0801,0.05,,,,,,,,,
2017-07-17T00:00:00,0.112,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,,,0.03,0.006,,,,,,,,,,,
2017-07-18T00:00:00,0.112,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,0.08,,0.03,0.006,,,,,,,,,,,
2017-07-19T00:00:00,,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,,,0.03,0.006,,,,,,,,,,,
2017-07-20T00:00:00,0.112,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,0.05,,0.03,0.006,,,,,,,,,,,
2017-07-21T00:00:00,0.112,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,,,0.03,0.006,,,,,,,,,,,
2017-07-22T00:00:00,0.112,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,0.17,,0.03,0.006,,,,,,,,,,,
2017-07-23T00:00:00,0.112,0.05,0.070498,0.010533,0.08,0.123558,0.02,0.25,0.05185,0.187,0.049124,0.058624,0.1,0.069,0.14,0.1,,,0.03,0.006,,,,,,,,,,,
2017-07-24T00:00:00,0.231,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,0.1,0.057,0.14,0.058,0.1,,0.03,0.01,,0.06,,,,,,,,,
2017-07-25T00:00:00,0.231,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,0.1,0.057,0.14,0.058,,,0.03,0.01,,0.06,,,,,,,,,
2017-07-26T00:00:00,0.231,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,0.1,0.057,0.14,0.058,0.17,,0.03,0.01,,0.06,,,,,,,,,
2017-07-27T00:00:00,0.231,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,,0.057,0.14,0.058,,0.17,0.03,0.01,,0.06,,,,,,,,,
2017-07-28T00:00:00,0.231,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,0.1,0.057,0.14,0.058,0.14,0.17,0.03,0.01,,0.06,,,,,,,,,
2017-07-29T00:00:00,,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,0.1,0.057,0.14,0.058,,0.17,0.03,0.01,,0.06,,,,,,,,,
2017-07-30T00:00:00,,0.05,0.10212,0.015071,0.04,0.045636,,0.22,0.04723,0.166,0.047906,0.072118,0.1,0.057,0.14,0.058,0.13,0.17,0.03,0.01,,0.06,,,,,,,,,
2017-07-31T00:00:00,,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,,0.18,0.19,0.02,,,,,,,,,,,
2017-08-01T00:00:00,0.025,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,0.08,0.18,0.19,0.02,,,,,,,,,,,
2017-08-02T00:00:00,,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,,0.18,0.19,0.02,,,,,,,,,,,
2017-08-03T00:00:00,0.025,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,0.06,0.18,0.19,0.02,,,,,,,,,,,
2017-08-04T00:00:00,0.025,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,,0.18,0.19,0.02,,,,,,,,,,,
2017-08-05T00:00:00,0.025,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,0.06,0.18,0.19,0.02,,,,,,,,,,,
2017-08-06T00:00:00,0.025,0.05,0.078794,0.024296,0.04,0.037727,0.06,0.25,0.04665,0.197,0.039863,0.103765,0.1,0.043,0.13,0.053,,0.18,0.19,0.02,,,,,,,,,,,
2017-08-07T00:00:00,0.025,0.05,0.075686,0.015615,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,0.07,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-08T00:00:00,0.025,0.05,0.075686,0.015615,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-09T00:00:00,0.025,0.05,0.075686,0.015615,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,0.06,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-10T00:00:00,0.025,0.05,0.075686,0.015615,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-11T00:00:00,0.025,0.05,0.075686,0.015615,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,0.09,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-12T00:00:00,0.025,0.05,0.075686,,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-13T00:00:00,0.025,0.05,0.075686,,0.04,0.058571,0.04,0.22,0.03473,0.135,0.067234,0.073668,0.1,0.044,0.16,0.17,0.15,0.26,0.04,0.01,0.0166,0.07,,,,,,,,,
2017-08-14T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-15T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,0.06,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-16T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-17T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,0.05,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-18T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-19T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,0.09,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-20T00:00:00,0.025,0.05,0.111967,,0.04,0.119896,0.08,0.19,0.03369,0.352,0.086144,0.118804,0.1,0.094,0.073,0.005,,0.22,0.04,0.01,0.0236,,,,,,,,,,
2017-08-21T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,,0.22,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-22T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,0.16,,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-23T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,0.16,0.12,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-24T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,0.16,,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-25T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,0.16,0.32,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-26T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,0.16,,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-27T00:00:00,0.05,0.05,0.123888,,0.04,0.169519,0.06,0.27,0.04769,0.083,0.100353,0.096497,0.1,0.071,0.17,0.16,0.11,0.2,0.04,0.01,0.0197,0.06,,,,,,,,,
2017-08-28T00:00:00,0.157,0.05,0.314131,,0.06,0.093519,0.09,0.23,0.03991,0.249,0.071462,0.164464,0.1,0.055,0.14,0.13,,0.12,0.04,0.02,,,,,,,,,,,
2017-08-29T00:00:00,0.157,0.05,0.314131,,0.06,0.093519,0.09,0.23,0.03991,0.249,0.071462,0.164464,0.1,0.055,0.14,0.13,0.34,0.12,0.04,0.02,,,,,,,,,,,
2017-08-30T00:00:00,0.157,0.05,0.314131,0.034303,0.06,0.093519,0.09,0.23,0.03991,0.249,0.071462,0.164464,0.1,0.055,0.14,0.13,,0.12,0.04,0.02,,,,,,,,,,,
2017-08-31T00:00:00,0.157,0.05,0.314131,0.034303,0.06,0.093519,0.09,0.23,0.03991,0.249,0.071462,0.164464,0.1,0.055,0.14,0.13,0.27,0.12,0.04,0.02,,,,,,,,,,,
2017-09-01T00:00:00,0.157,0.05,0.314131,0.034303,0.06,0.093519,0.09,0.23,0.03991,0.249,0.071462,0.164464,0.1,,0.14,0.13,,0.12,0.04,0.02,,,,,,,,,,,
2017-09-02T00:00:00,0.157,0.05,0.314131,0.034303,0.06,0.093519,0.09,0.23,0.03991,0.249,0.071462,0.164464,0.1,0.055,0.14,0.13,0.15,0.12,0.04,0.02,0.253,,,,,,,,,,
