Time,DsOsieczow21-BbF(PM10)-24g,DsWrocWybCon-BbF(PM10)-24g,KpCiechTezni-BbF(PM10)-24g,KpZielBoryTu-BbF(PM10)-24g,LbLubSliwins-BbF(PM10)-24g,LdLodzLegion-BbF(PM10)-24g,LuZielKrotka-BbF(PM10)-24g,MpKrakBujaka-BbF(PM10)-24g,MzWarAKrzywo-BbF(PM10)-24g,OpOpoleOsAKr-BbF(PM10)-24g,PdBialWaszyn-BbF(PM10)-24g,PdSuwPulaski-BbF(PM10)-24g,PkJasloSikor-BbF(PM10)-24g,PmGdaLecz08m-BbF(PM10)-24g,PmKosTargo12-BbF(PM10)-24g,PmWejhPlWejh-BbF(PM10)-24g,SkKielJagiel-BbF(PM10)-24g,SlKatoKossut-BbF(PM10)-24g,WmOlsPuszkin-BbF(PM10)-24g,WmPuszczaBor-BbF(PM10)-24g,WpPilaKusoci-BbF(PM10)-24g,ZpSzczAndr01-BbF(PM10)-24g,PdSuwPulaskp-BbF(PM10)-24g,SkKielTargow-BbF(PM10)-24g,PkRzeszRejta-BbF(PM10)-24g,KpNaklWawrzy-BbF(PM10)-24g,PmGdaLeczk81-BbF(PM10)-24g,ZpSzczAndrze-BbF(PM10)-24g,PmGdaLeczkow-BbF(PM10)-24g,PdBialPPiech-BbF(PM10)-24g,WpPoznSzyman-BbF(PM10)-24g
2022-07-04T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-05T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-06T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-07T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-08T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-09T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-10T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0268,0.16,0.05,,0.05,,,,,,,0.39,0.05,0.03,0.0257,,,0.05,0.05,0.196625,,0.02,0.05,,
2022-07-11T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,0.06,0.0327,,,0.113456,0.05,0.155966,,0.05,0.05,,
2022-07-12T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,,0.0327,,,0.113456,0.05,0.155966,,0.05,0.05,,
2022-07-13T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,,0.0327,,,0.113456,0.05,0.155966,,0.05,0.05,,
2022-07-14T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,0.06,0.0327,,,0.113456,0.05,0.155966,,,0.05,,
2022-07-15T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,0.06,0.0327,,,0.113456,0.05,0.155966,,,0.05,,
2022-07-16T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,0.06,0.0327,,,0.113456,0.05,0.155966,,0.05,0.05,,
2022-07-17T00:00:00,0.05,0.05,,0.05,0.05,0.05,0.0375,0.18,0.05,,0.05,,,,,,,0.51,0.05,0.06,0.0327,,,0.113456,0.05,0.155966,,0.05,0.05,,
2022-07-18T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,0.05,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-19T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,0.05,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-20T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,0.05,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-21T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,0.05,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-22T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,0.05,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-23T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,0.05,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-24T00:00:00,0.05,0.17,,0.05,,0.1,0.0319,0.16,0.05,,,,,,,,,0.51,0.05,0.02,0.01,,,0.177933,0.05,0.235225,,0.06,0.11,,
2022-07-25T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,0.05,,,,,,,0.57,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-07-26T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,0.05,,,,,,,0.57,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-07-27T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,0.05,,,,,,,0.57,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-07-28T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,,,,,,,,,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-07-29T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,0.05,,,,,,,,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-07-30T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,0.05,,,,,,,0.57,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-07-31T00:00:00,0.05,0.1,,0.05,,0.05,0.01,0.18,,,0.05,,,,,,,0.57,0.05,0.03,0.0218,,,0.05,0.05,0.140056,,0.05,0.05,,
2022-08-01T00:00:00,0.05,0.2,,0.05,,0.16,0.01,0.17,,,0.05,,,,,,,0.52,0.05,0.03,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-02T00:00:00,0.05,0.2,,0.05,,0.16,0.01,0.17,0.05,,0.05,,,,,,,0.52,0.05,,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-03T00:00:00,0.05,0.2,,0.05,,0.16,0.01,0.17,0.05,,0.05,,,,,,,0.52,0.05,0.03,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-04T00:00:00,0.05,0.2,,0.05,0.05,0.16,0.01,0.17,0.05,,0.05,,,,,,,0.52,0.05,0.03,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-05T00:00:00,0.05,0.2,,0.05,0.05,0.16,0.01,0.17,0.05,,0.05,,,,,,,0.52,0.05,0.03,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-06T00:00:00,0.05,0.2,,0.05,0.05,0.16,0.01,0.17,0.05,,0.05,,,,,,,0.52,0.05,0.03,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-07T00:00:00,0.05,0.2,,0.05,0.05,0.16,0.01,0.17,0.05,,0.05,,,,,,,0.52,0.05,0.03,0.0301,,,0.149567,0.05,0.156016,,0.08,0.1,,
2022-08-08T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-09T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-10T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-11T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-12T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-13T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-14T00:00:00,0.05,0.11,,0.05,0.05,0.15,0.01,0.34,0.05,,0.05,,,,,,,0.49,0.05,0.03,0.0315,,,0.05,0.05,0.115149,,0.1,0.11,,
2022-08-15T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-16T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-17T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-18T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-19T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-20T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-21T00:00:00,0.05,0.18,,0.05,0.05,0.12,0.01,0.16,0.05,,0.05,,,,,,,0.57,0.05,0.07,0.01,,,0.103137,0.05,0.114426,,0.1,0.05,,
2022-08-22T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,0.05,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,0.05,,
2022-08-23T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,0.05,,
2022-08-24T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,0.05,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,0.05,,
2022-08-25T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,0.05,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,0.05,,
2022-08-26T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,0.05,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,,,
2022-08-27T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,0.05,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,0.05,,
2022-08-28T00:00:00,0.05,0.14,,0.05,0.05,0.18,0.0321,0.38,0.05,,0.05,,,,,,,0.46,0.05,0.07,0.01,,,0.172772,0.11,0.138019,,0.06,0.05,,
2022-08-29T00:00:00,0.14,0.22,,0.05,0.05,0.19,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,0.02,0.854,,,0.134085,0.18,0.150372,,0.16,0.05,,
2022-08-30T00:00:00,0.14,0.22,,0.05,0.05,0.19,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,0.02,0.854,,,0.134085,0.18,0.150372,,0.16,0.05,,
2022-08-31T00:00:00,0.14,0.22,,0.05,0.05,0.19,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,0.02,0.854,,,0.134085,0.18,0.150372,,0.16,0.05,,
2022-09-01T00:00:00,0.14,0.22,,0.05,0.05,0.19,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,,0.854,,,0.134085,,0.150372,,0.16,0.05,,
2022-09-02T00:00:00,0.14,0.22,,0.05,0.05,,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,,0.854,,,0.134085,0.18,0.150372,,0.16,0.05,,
2022-09-03T00:00:00,0.14,0.22,,0.05,0.05,,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,,0.854,,,0.134085,0.18,0.150372,,0.16,0.05,,
2022-09-04T00:00:00,0.14,0.22,,0.05,0.05,,0.0489,0.3,0.1,,0.05,,,,,,,0.47,0.05,,0.854,,,0.134085,0.18,0.150372,,0.16,0.05,,
2022-09-05T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,0.18,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-06T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,0.18,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-07T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,0.18,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-08T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-09T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,0.18,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-10T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,0.18,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-11T00:00:00,0.23,0.28,,0.05,0.05,,0.0731,0.24,0.05,,0.18,,,,,,,0.57,0.17,0.15,0.596,,,0.214055,0.23,0.288544,,0.22,0.17,,
2022-09-12T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,0.24,0.15,0.786,,,0.379047,0.24,0.441186,,0.07,0.18,,
2022-09-13T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,0.24,0.15,0.786,,,0.379047,0.24,0.441186,,0.07,0.18,,
2022-09-14T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,,0.15,0.786,,,0.379047,0.24,0.441186,,0.07,0.18,,
2022-09-15T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,0.24,0.15,0.786,,,0.379047,,0.441186,,0.07,0.18,,
2022-09-16T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,0.24,0.15,0.786,,,0.379047,0.24,0.441186,,0.07,0.18,,
2022-09-17T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,0.24,0.15,0.786,,,0.379047,0.24,0.441186,,0.07,0.18,,
2022-09-18T00:00:00,0.14,0.17,,0.111274,0.05,,0.0555,0.29,0.31,,0.05,,,,,,,0.93,0.24,0.15,0.786,,,0.379047,0.24,0.441186,,0.07,0.18,,
2022-09-19T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,0.22,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-20T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,0.22,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-21T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,0.22,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-22T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,0.22,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-23T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,0.22,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-24T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-25T00:00:00,1.04,1.05,,0.336604,0.54,,0.0757,1.16,0.12,,0.39,,,,,,,3.47,,0.22,0.464,,,1.426567,0.47,2.063361,,0.63,0.59,,
2022-09-26T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-09-27T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-09-28T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,0.72,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-09-29T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,0.72,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-09-30T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,0.72,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-10-01T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,0.72,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-10-02T00:00:00,0.93,1.62,,0.530618,0.4,1.15,0.0844,0.81,0.31,,0.38,,,,,,,2.64,0.72,0.48,0.729,,,1.284125,1.26,2.748651,,0.45,0.68,,
2022-10-03T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-04T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-05T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-06T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-07T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-08T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-09T00:00:00,0.94,0.89,,0.400119,0.31,0.49,0.366,0.73,0.27,,0.13,,,,,,,2.34,0.6,0.25,1.12,,,1.289271,0.51,3.219035,,0.33,0.56,,
2022-10-10T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-11T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,0.54,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-12T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,0.54,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-13T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,0.54,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-14T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,0.54,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-15T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,0.54,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-16T00:00:00,2.42,2.76,,0.962799,0.8,0.75,0.522,1.55,0.63,,0.54,,,,,,,3.63,0.75,0.5,0.499,,,1.915675,1.75,3.704704,,0.8,1.79,,
2022-10-17T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,0.61,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-18T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,0.61,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-19T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,0.61,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-20T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,0.61,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-21T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-22T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-23T00:00:00,1.75,1.62,,0.567669,0.13,0.71,1.23,,0.05,,0.17,,,,,,,2.44,0.82,0.39,0.71,,,1.526447,1.16,3.453349,,0.78,,,
2022-10-24T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,,,
2022-10-25T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,,,
2022-10-26T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,1.09,,
2022-10-27T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,1.09,,
2022-10-28T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,1.09,,
2022-10-29T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,1.09,,
2022-10-30T00:00:00,1.43,2.03,,0.708862,0.21,1.12,1.0,0.8,0.05,,0.28,,,,,,,2.7,0.66,0.34,0.905,,,3.114719,1.13,4.367733,,0.5,1.09,,
2022-10-31T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-01T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-02T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-03T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-04T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-05T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-06T00:00:00,2.49,2.82,,0.59875,2.0,1.84,2.57,1.29,0.05,,0.91,,,,,,,3.16,0.69,0.37,2.84,,,2.145008,1.42,2.78402,,0.62,0.85,,
2022-11-07T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-08T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-09T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-10T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-11T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-12T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-13T00:00:00,1.63,1.78,,0.520817,1.13,2.15,2.93,2.53,0.13,,1.21,,,,,,,3.62,1.0,0.81,2.55,,,2.547343,2.14,2.681897,,0.39,0.77,,
2022-11-14T00:00:00,2.8,4.1,,0.97906,1.39,7.22,3.67,3.06,1.03,,0.9,,,,,,,5.49,0.48,0.57,3.81,,,2.400467,2.39,3.385749,,1.87,0.92,,
